"character";"freq";"pct"
"的";46527760;0,0227301764013975
"一";14416017;0,00704264743059939
"在";14168100;0,00692153269946028
"中";13675718;0,00668098964050208
"国";13205478;0,00645126359843616
"年";12478902;0,00609630989662413
"是";11957374;0,00584152816119848
"有";11636606;0,00568482357830166
"业";11334180;0,00553707960076289
"人";10612828;0,00518467797628106
"为";10222856;0,00499416520817002
"大";9791206;0,00478329151376343
"不";9723924;0,00475042228196206
"行";9655901;0,00471719104991151
"了";9492527;0,00463737805570328
"上";9447291;0,00461527894197647
"公";8890644;0,00434334054426919
"发";8581982;0,00419255009769691
"和";8241375;0,00402615358100341
"市";8238018;0,00402451358797174
"资";8026258;0,0039210626125807
"金";6999356;0,00341939084486724
"对";6969929;0,00340501489165213
"会";6877142;0,00335968571875069
"日";6867330;0,0033548922687576
"出";6526957;0,00318861006793227
"新";6409741;0,00313134661151257
"以";6409076;0,00313102173949408
"月";6405701;0,00312937295293409
"来";6369058;0,00311147177192136
"个";6311393;0,00308330072688961
"经";6233651;0,00304532147807563
"产";6224491;0,00304084654921946
"要";5902214;0,00288340477553181
"司";5835304;0,00285071727664905
"时";5819585;0,00284303808377895
"成";5778180;0,00282281052599625
"到";5659954;0,00276505365493193
"元";5650152;0,00276026509023235
"这";5607745;0,00273954802603983
"家";5595914;0,00273376823528685
"于";5574981;0,00272354185038006
"股";5557664;0,00271508198760689
"方";5526327;0,00269977294333116
"能";5414609;0,00264519542128386
"现";5160624;0,00252111629404221
"地";5131555;0,0025069152343348
"下";5102238;0,00249259301934831
"作";5067446;0,0024755961061645
"场";4977126;0,00243147213517225
"进";4953664;0,00242001025953651
"者";4896817;0,00239223883151396
"前";4792611;0,0023413311419522
"生";4784500;0,00233736868038535
"分";4736229;0,00231378688007793
"多";4703188;0,0022976453817879
"长";4630586;0,00226217717383862
"理";4591691;0,0022431758247272
"高";4538118;0,00221700384180019
"全";4513431;0,00220494351770934
"同";4508828;0,00220269481710618
"实";4498651;0,00219772305389994
"用";4468365;0,00218292745397222
"过";4442932;0,00217050268698544
"务";4370047;0,0021348962252298
"合";4346152;0,00212322281638503
"动";4339028;0,00211974253328772
"机";4329229;0,00211495543417619
"期";4282716;0,00209223246846802
"部";4253282;0,00207785309554745
"后";4247803;0,00207517644323272
"开";4235603;0,00206921638514918
"也";4217936;0,00206058553710312
"关";4204571;0,00205405634232553
"等";4196967;0,00205034156513969
"工";4172941;0,00203860415894993
"将";4068809;0,00198773262056015
"品";4046168;0,00197667182752167
"本";4029925;0,00196873664527159
"度";4016040;0,00196195341523143
"基";3916741;0,00191344293919557
"保";3893012;0,00190185062622308
"可";3885179;0,00189802397581584
"其";3877588;0,00189431554951156
"定";3872518;0,00189183870570144
"增";3866344;0,00188882252548768
"力";3820748;0,00186654754119448
"化";3812604;0,00186256895815904
"利";3761357;0,00183753329450271
"投";3753515;0,0018337022473313
"加";3750061;0,00183201486695257
"展";3748740;0,00183136951967975
"面";3745652;0,00182986094104353
"法";3726880;0,00182069026806449
"体";3687457;0,00180143097545569
"主";3656817;0,00178646243613768
"表";3646992;0,00178166263526302
"报";3639310;0,0017779097527878
"美";3620556;0,00176874787333708
"重";3618988;0,00176798185931454
"通";3587519;0,00175260832916446
"与";3562339;0,00174030716010352
"示";3552778;0,00173563633097755
"政";3533395;0,00172616716656499
"比";3513993;0,00171668872009476
"管";3454696;0,00168772039516199
"企";3441035;0,00168104659569648
"提";3419485;0,00167051878818006
"我";3406825;0,00166433400659501
"据";3389833;0,00165603291586095
"民";3382707;0,00165255165570494
"内";3367454;0,00164510011751246
"自";3349287;0,00163622500479085
"制";3345604;0,00163442575119071
"入";3321203;0,00162250514649428
"收";3316254;0,00162008741473564
"外";3314629;0,00161929355454008
"目";3298986;0,00161165148990067
"亿";3292713;0,00160858694528116
"价";3261158;0,00159317140160688
"信";3255576;0,00159044443076899
"网";3230439;0,00157816426847014
"平";3229894;0,00157789801997378
"万";3218951;0,00157255204328459
"持";3188539;0,00155769488865863
"数";3187723;0,00155729624870813
"事";3178515;0,00155279787044311
"就";3171510;0,00154937572233858
"商";3144376;0,00153611996692557
"此";3028426;0,00147947498866437
"而";3017888;0,00147432686636238
"区";3001857;0,00146649525233473
"建";2996009;0,00146363833268944
"他";2934280;0,00143348190437478
"交";2913351;0,0014232574735854
"及";2898292;0,00141590071008704
"电";2878287;0,00140612768041808
"所";2836521;0,00138572376353963
"最";2829111;0,0013821037610479
"计";2818499;0,00137691948757392
"点";2798879;0,00136733454170515
"们";2795456;0,0013656623057363
"次";2787296;0,00136167590623124
"得";2785039;0,00136057329548579
"量";2764878;0,00135072405523806
"性";2763901;0,00135024676206202
"还";2757552;0,00134714508921183
"从";2742738;0,00133990801540449
"并";2739860;0,00133850202793199
"规";2739289;0,00133822307767251
"之";2733900;0,00133559039299938
"记";2732329;0,00133482291338878
"已";2705081;0,00132151146562974
"相";2699362;0,00131871756627074
"学";2682377;0,00131041989524214
"三";2644349;0,00129184210107813
"当";2636488;0,00128800177184906
"间";2632408;0,00128600857209653
"车";2585579;0,0012631312311134
"员";2564922;0,00125303968030753
"但";2555684;0,00124852664616197
"小";2523462;0,00123278525341051
"说";2510368;0,00122638845008708
"融";2498167;0,00122042790347418
"海";2490241;0,00121655581983729
"明";2480841;0,00121196364393685
"应";2462475;0,00120299131387437
"至";2441362;0,00119267699368439
"天";2411225;0,00117795418462999
"更";2397021;0,00117101511372682
"因";2386820;0,00116603162581615
"险";2380162;0,00116277899739646
"证";2375830;0,00116066268824745
"安";2361546;0,0011536845349962
"任";2351694;0,00114887154382906
"总";2351288;0,00114867320091251
"济";2342313;0,0011442886499863
"银";2306104;0,00112659949071196
"都";2299779;0,00112350954256619
"费";2277181;0,00111246975628981
"如";2269454;0,00110869488999378
"联";2256502;0,00110236745783821
"位";2245388;0,00109693794262997
"调";2235040;0,00109188264090469
"东";2223891;0,00108643602716916
"好";2219389;0,00108423666803047
"第";2218706;0,00108390300248366
"设";2198531;0,00107404692282502
"营";2187822;0,00106881526200398
"看";2179723;0,00106485866278934
"向";2161448;0,00105593078889781
"强";2144875;0,00104783439196186
"台";2144057;0,00104743477495265
"题";2128987;0,00104007263763143
"心";2123384;0,00103733540767716
"道";2117917;0,00103466461771464
"正";2106982;0,00102932254926025
"子";2105233;0,00102846811142516
"创";2101933;0,0010268559645665
"系";2098766;0,00102530879211154
"近";2094178;0,00102306741944864
"意";2082426;0,0010173262225144
"情";2076156;0,00101426314348294
"今";2073274;0,00101285520189304
"布";2061028;0,00100687267145935
"改";2056832;0,00100482280230209
"问";2033202;0,000993278853735366
"权";2014836;0,000984306523672881
"监";2013878;0,000983838512554518
"续";2013256;0,000983534647298128
"被";2007891;0,000980913687329423
"名";2006230;0,00098010224007723
"项";2003448;0,000978743151422442
"两";1994126;0,000974189080811395
"易";1993074;0,000973675147934028
"指";1989965;0,000972156310181427
"房";1988391;0,00097138736498278
"率";1984786;0,000969626216672029
"构";1974144;0,000964427287317517
"达";1969681;0,000962246980823514
"标";1960326;0,00095767678874388
"告";1958578;0,00095682283943814
"文";1953651;0,000954415855325222
"集";1939864;0,00094768050116147
"消";1937745;0,000946645307466468
"北";1936928;0,000946246178986611
"技";1928062;0,00094191487775967
"特";1904082;0,000930199943920055
"式";1890227;0,000923431369760427
"然";1879808;0,000918341382451213
"科";1871919;0,000914487374400307
"份";1867719;0,000912435551125645
"推";1863818;0,000910529798126965
"受";1863155;0,00091020590316718
"息";1857716;0,000907548792026493
"格";1849206;0,000903391407248548
"回";1841508;0,000899630708303703
"去";1833112;0,000895529015871785
"显";1830223;0,000894117654576428
"立";1812559;0,000885488272118423
"认";1809107;0,000883801868798391
"风";1808512;0,000883511193834481
"服";1806727;0,00088263916894275
"起";1804057;0,000881334795575286
"原";1798169;0,000878458334755951
"求";1794207;0,000876522781466854
"华";1792542;0,000875709380097256
"代";1782538;0,000870822132468752
"未";1773627;0,000866468847421012
"着";1772977;0,00086615130334279
"称";1763011;0,000861282619829629
"支";1753685;0,000856726595101178
"局";1749512;0,000854687962118996
"京";1747542;0,00085372555929731
"责";1738721;0,000849416241891169
"需";1726131;0,000843265657360696
"值";1724871;0,000842650110378297
"共";1724384;0,000842412196584307
"社";1723893;0,000842172328672912
"该";1723389;0,000841926109879952
"门";1718156;0,000839369635785594
"接";1713103;0,000836901096974436
"解";1709385;0,000835084744847009
"整";1703371;0,000832146729329434
"些";1694188;0,000827660564298192
"统";1689038;0,000825144638139976
"流";1688468;0,000824866176409843
"院";1683961;0,000822664374624391
"程";1682185;0,00082179674649682
"水";1673515;0,000817561197022697
"手";1667227;0,000814489324462918
"较";1666911;0,000814334949187967
"预";1649773;0,000805962533168645
"升";1648727;0,000805451531467384
"处";1646340;0,000804285411906285
"款";1639268;0,000800830532335236
"户";1637966;0,000800194467120091
"议";1637728;0,000800078197134527
"由";1624540;0,000793635472052089
"没";1620657;0,000791738512581729
"转";1617462;0,000790177661304933
"团";1604821;0,000784002161777553
"财";1594594;0,000779005972103752
"果";1594323;0,000778873580649601
"案";1591504;0,000777496416408822
"件";1589538;0,00077653596770454
"购";1589153;0,000776347883904363
"城";1584531;0,000774089901243533
"限";1582026;0,000772866135219002
"导";1577353;0,000770583237561266
"源";1571521;0,000767734134385593
"结";1568085;0,000766055547535179
"券";1559431;0,000761827814530674
"各";1558422;0,000761334888415404
"查";1556376;0,000760335357363033
"放";1555932;0,00076011845033114
"步";1555008;0,000759667049210715
"二";1554124;0,000759235189264334
"线";1551672;0,000758037315295412
"际";1545735;0,000755136916537873
"很";1545189;0,000754870179512167
"供";1538706;0,000751703043728921
"研";1537453;0,000751090916451981
"单";1537103;0,000750919931179092
"级";1534993;0,00074988913424825
"无";1534638;0,000749715706328606
"运";1530540;0,000747713713047758
"种";1528497;0,00074671564758344
"里";1515988;0,000740604633930406
"策";1503647;0,000734575693208359
"完";1502652;0,000734089606504005
"影";1499105;0,000732356792895618
"销";1498645;0,000732132069394107
"口";1494632;0,000730171601108103
"组";1483920;0,000724938474699014
"低";1471268;0,000718757601348771
"物";1464960;0,00071567595820197
"造";1461215;0,000713846415782063
"南";1456850;0,000711713985164469
"额";1453217;0,000709939158031886
"路";1443833;0,000705354798601071
"领";1442902;0,000704899977775188
"只";1438152;0,000702579463357416
"益";1437125;0,000702077743713826
"广";1429394;0,000698300923300395
"售";1428609;0,000697917427759774
"委";1426344;0,00069681090877951
"质";1421850;0,000694615457875622
"约";1412846;0,000690216739598228
"或";1409754;0,000688706206844596
"超";1409612;0,000688636835676739
"降";1395589;0,000681786188586125
"别";1394978;0,000681487697152596
"战";1382850;0,000675562813182335
"变";1377455;0,000672927197333098
"常";1377004;0,000672706870595747
"深";1371055;0,000669800609485994
"存";1368174;0,000668393156425446
"西";1368086;0,000668350165842549
"准";1357696;0,000663274345884517
"施";1352817;0,000660890811180452
"注";1352636;0,000660802387367901
"型";1349088;0,000659069085230163
"势";1345973;0,000657547316301455
"非";1345617;0,00065737339985246
"做";1342636;0,000655917093856802
"模";1339247;0,00065426146788589
"环";1333202;0,000651308307958431
"首";1332788;0,000651106056807071
"决";1331862;0,000650653678627944
"周";1329315;0,000649409394370667
"速";1328746;0,000649131421169885
"省";1328365;0,000648945291487112
"债";1325659;0,000647623331063009
"术";1325436;0,000647514389017711
"活";1319826;0,000644773739357985
"取";1312238;0,000641066778641763
"专";1309979;0,000639963190837605
"控";1299967;0,000635072034974293
"少";1294208;0,000632258594441251
"办";1290715;0,000630552161417824
"确";1265308;0,000618140096194175
"给";1250451;0,000610882015624735
"客";1248716;0,000610034417200559
"医";1237648;0,000604627374342475
"打";1226910;0,000599381546170257
"使";1225864;0,000598870544468996
"类";1225183;0,00059853785598089
"让";1225177;0,000598534924804783
"直";1217692;0,000594878282611725
"张";1214690;0,000593411717499694
"快";1210638;0,000591432196568996
"均";1209523;0,000590887486342509
"传";1205604;0,000588972939815509
"球";1199911;0,00058619174221964
"先";1199554;0,000586017337241294
"况";1182448;0,000577660554161208
"效";1179949;0,000576439719312784
"视";1179921;0,000576426040490953
"州";1175982;0,000574501723376931
"货";1164250;0,00056877029702971
"优";1163708;0,000568505514121408
"老";1162038;0,000567689670105055
"税";1151284;0,000562436025463219
"空";1149315;0,000561474111170883
"游";1148678;0,000561162917974226
"币";1147714;0,000560691975679756
"十";1141118;0,000557469636079835
"境";1136246;0,000555089521081228
"具";1133491;0,00055374362271892
"涨";1131322;0,000552684002556363
"反";1130830;0,000552443646115617
"带";1126026;0,000550096751112885
"备";1123901;0,000549058626241776
"协";1123170;0,000548701511286115
"幅";1119673;0,000546993124145283
"样";1115801;0,000545101538497786
"府";1112566;0,000543521146046945
"包";1110781;0,000542649121155214
"军";1102976;0,000538836149569801
"则";1100821;0,000537783368818159
"士";1089348;0,000532178471572875
"知";1083134;0,000529142750185078
"引";1079159;0,000527200846014417
"斯";1078175;0,000526720133132924
"再";1076051;0,000525682496791167
"农";1074642;0,000524994158935453
"每";1074142;0,000524749894259898
"获";1060074;0,000517877263348484
"域";1059484;0,000517589031031329
"身";1058565;0,000517140072557659
"选";1058458;0,00051708779991709
"药";1058370;0,000517044809334193
"响";1057724;0,000516729219373376
"界";1056697;0,000516227499729786
"究";1049845;0,000512880096615981
"治";1048035;0,000511995858490472
"参";1043546;0,00050980285023334
"革";1041562;0,000508833608000737
"世";1041249;0,00050868069831384
"四";1039381;0,000507768125485967
"票";1034485;0,000505376285782933
"条";1033926;0,000505103197875662
"港";1022543;0,000499542268271978
"观";1015365;0,000496035604589711
"贷";1015095;0,000495903701664912
"季";1011297;0,000494048267189396
"态";1005188;0,000491063841383466
"队";999942;0,000488501016407543
"头";993595;0,000485400320616049
"根";993105;0,000485160941234005
"负";988387;0,000482856059755468
"么";986598;0,000481982080746332
"划";985561;0,000481475475809232
"牌";982905;0,000480177941852684
"江";982023;0,000479747058965005
"始";975714;0,000476664927288852
"山";972761;0,000475222300115025
"互";972332;0,000475012721023399
"形";971554;0,000474632645188235
"教";967391;0,000472598897499564
"减";961377;0,00046966088198199
"节";956187;0,000467125414649729
"占";956042;0,000467054577893818
"难";954865;0,000466479578847562
"跌";945683;0,000461993902345671
"书";941253;0,000459829717320254
"仅";935698;0,000457115936774838
"采";929042;0,000453864285413851
"走";928497;0,000453598036917496
"板";915725;0,00044735854004512
"核";913784;0,000446410304574616
"半";913063;0,000446058074912465
"稳";912871;0,000445964277277052
"众";911422;0,000445256398247294
"气";906197;0,000442703832387745
"举";905219;0,000442226050682359
"亚";904414;0,000441832784554716
"随";897667;0,000438536677022777
"马";896951;0,000438186890007383
"积";893173;0,000436341226118889
"百";888255;0,000433938638770131
"范";884103;0,000431910264904323
"王";881883;0,000430825729744859
"付";881489;0,000430633249180521
"依";879917;0,000429865281040576
"号";876442;0,000428167641545469
"配";874937;0,000427432404872049
"净";873561;0,000426760188484922
"某";873449;0,000426705473197598
"落";869919;0,00042498096458818
"普";869591;0,000424820726961016
"致";869406;0,00042473034903106
"住";868376;0,000424227163799417
"论";866944;0,000423527589768628
"见";866537;0,000423328758322726
"除";861802;0,00042101557184522
"断";861218;0,000420730270704172
"考";860681;0,000420467930442626
"想";857433;0,000418881187110221
"严";854471;0,000417434163172234
"审";853481;0,000416950519114635
"党";850761;0,000415621719279616
"何";841279;0,000410989483972392
"职";840070;0,0004103988519869
"复";839854;0,00041029332964706
"央";836318;0,000408565889861536
"买";835949;0,000408385622530976
"护";832591;0,000406745140969949
"例";831602;0,000406261985441701
"清";829116;0,000405047501474842
"油";829031;0,000405005976479998
"几";821185;0,000401172975191189
"越";820685;0,000400928710515634
"育";817123;0,000399188568966981
"警";816022;0,000398650698151409
"极";812179;0,000396773279855094
"才";809906;0,000395662852640021
"容";806294;0,000393898284623812
"己";805298;0,000393411709390106
"置";803494;0,000392530402440704
"助";800444;0,000391040387919819
"师";800065;0,000390855235295748
"底";797138;0,000389425309885049
"仍";794729;0,000388248442678226
"李";791230;0,000386539078478692
"批";790389;0,000386128225294409
"贸";789870;0,000385874678561183
"算";789845;0,000385862465327405
"微";789695;0,000385789185924738
"段";788694;0,000385300168044277
"健";783291;0,000382660643960231
"望";781417;0,000381745139956251
"把";780661;0,000381375811766811
"防";776055;0,000379125645575599
"检";775838;0,000379019634706408
"争";774760;0,000378493000065912
"润";774134;0,000378187180692117
"尔";771974;0,00037713195729372
"违";771738;0,000377016664366858
"略";768094;0,000375236463411413
"村";763352;0,00037291985722845
"评";763327;0,000372907643994672
"验";762262;0,00037238736023574
"编";761769;0,000372146515265643
"照";759570;0,000371072239222552
"继";757985;0,000370297920201043
"露";754175;0,000368436623373314
"光";751493;0,000367126387653638
"航";750178;0,000366483971556928
"维";748301;0,000365567001964895
"排";746998;0,000364930448220399
"试";744078;0,000363503942515158
"女";743730;0,000363333934300971
"连";743201;0,000363075502274234
"五";742145;0,000362559615279462
"德";741484;0,000362236697378379
"绩";739821;0,000361424273067483
"克";737884;0,000360477991714383
"料";735951;0,000359533664478688
"双";730985;0,000357107627721076
"乐";726156;0,000354748519484566
"承";724893;0,000354131506914114
"那";721969;0,000352703047091469
"色";721969;0,000352703047091469
"拉";721214;0,000352334207431381
"诉";721137;0,000352296590671345
"即";720753;0,000352108995400519
"足";719659;0,000351574544290405
"话";715638;0,000349610167769592
"欧";714726;0,00034916462900138
"按";714567;0,000349086952834553
"停";708388;0,000346068329974045
"智";707670;0,000345717565899948
"历";705649;0,000344730248081355
"旅";703404;0,000343633499688113
"站";702853;0,000343364320015652
"担";701464;0,00034268575274696
"终";699654;0,000341801514621451
"且";693162;0,000338629982074046
"感";690645;0,000337400353697302
"义";688867;0,000336531748511029
"米";687099;0,000335668028618266
"涉";682814;0,00033357468034876
"红";680099;0,000332248323160497
"善";680026;0,000332212660517866
"短";678571;0,000331501850312001
"媒";678297;0,000331367993269797
"店";678062;0,000331253188872286
"言";676982;0,000330725577173087
"介";676789;0,000330631291008323
"副";675590;0,000330045544316342
"赛";675442;0,000329973241972378
"景";675045;0,000329779295819987
"列";670600;0,000327607782854304
"律";667698;0,000326190070677383
"养";666980;0,000325839306603286
"真";666800;0,000325751371320086
"属";663717;0,000324245235330614
"装";662923;0,000323857343025833
"康";662326;0,000323565691003221
"失";661265;0,000323047361361693
"汽";659527;0,000322198297349464
"括";657511;0,000321213422177626
"兴";654040;0,000319517736799924
"精";651760;0,000318403889879393
"层";651510;0,000318281757541616
"居";649547;0,000317322774425387
"请";647976;0,000316555294814793
"许";640550;0,000312927475853451
"官";639603;0,00031246483855795
"测";636412;0,000310905941398558
"租";633055;0,000309265948366882
"盘";632898;0,000309189249258758
"食";631220;0,000308369497007596
"余";631077;0,000308299637310387
"英";628891;0,000307231712148861
"充";623113;0,000304408989558148
"功";621615;0,000303677172590185
"另";621486;0,000303614152303892
"退";620012;0,000302894060040356
"压";616802;0,000301325880823293
"曾";616635;0,000301244296421658
"讯";616427;0,000301142682316627
"群";615051;0,0003004704659295
"辑";614580;0,000300240368605127
"破";612309;0,000299130918448756
"截";612297;0,000299125056096543
"往";610412;0,000298204178269701
"初";610254;0,000298126990632225
"富";607386;0,000296725888453242
"坚";606776;0,000296427885549065
"执";606034;0,000296065396770542
"便";605743;0,000295923234729369
"申";604536;0,000295333579802579
"象";603308;0,000294733665759416
"林";600691;0,000293455184447561
"太";600375;0,000293300809172611
"纪";599188;0,000292720924832843
"又";598394;0,000292333032528062
"董";597940;0,000292111240202658
"宣";593248;0,00028981906048725
"损";592126;0,000289270930555305
"必";590929;0,000288686160922026
"补";582877;0,00028475252258689
"识";582841;0,00028473493553025
"黄";580916;0,000283794516529363
"席";577802;0,000282273236130007
"铁";576257;0,000281518458282542
"酒";574193;0,000280510133701851
"器";573713;0,000280275639613318
"织";573449;0,000280146667864625
"巴";573112;0,000279982033473301
"围";572874;0,000279865763487737
"博";571963;0,000279420713248876
"否";571024;0,000278961984188184
"临";569827;0,000278377214554905
"钱";569634;0,000278282928390141
"止";566501;0,000276752365933114
"友";566389;0,000276697650645789
"竞";565625;0,000276324414221541
"述";563782;0,000275424054627446
"白";561333;0,000274227646246578
"析";561262;0,000274192960662649
"边";560978;0,000274054218326934
"土";559771;0,000273464563400144
"汇";559445;0,000273305302831682
"离";556706;0,000271967220938992
"访";555662;0,000271457196296433
"校";554073;0,00027068092315752
"图";551138;0,000269247089512012
"热";550944;0,000269152314817897
"突";550221;0,000268799108097044
"她";549357;0,000268377018737685
"你";549244;0,00026832181492101
"龙";547614;0,000267525512078701
"县";546861;0,000267157649477315
"罗";545414;0,000266450747506259
"星";544788;0,000266144928132464
"波";541989;0,000264777534478708
"演";541265;0,000264423839228504
"儿";541018;0,00026430317247878
"络";539862;0,000263738432548897
"素";538396;0,00026302224852017
"习";536110;0,000261905470423532
"块";536072;0,00026188690630819
"宝";535613;0,000261662671336031
"青";533637;0,000260697337338238
"远";530546;0,000259187293113957
"片";529532;0,000258691924351931
"措";529460;0,000258656750238652
"卖";526234;0,000257080754551971
"飞";522127;0,000255074364506963
"差";521703;0,000254867228062092
"闻";521228;0,000254635176620315
"河";518504;0,000253304422667891
"击";515983;0,000252072840173743
"干";514424;0,000251311222915363
"础";510063;0,000249180746415173
"估";508864;0,000248594999723192
"满";507626;0,000247990200386518
"福";506717;0,000247546127206359
"扩";506612;0,000247494831624492
"疗";505169;0,000246789883770841
"卡";503147;0,000245802077422897
"陈";502833;0,000245648679206648
"史";501095;0,000244799615194419
"端";499503;0,000244021876467452
"早";499152;0,000243850402665213
"声";498154;0,000243362850372805
"纳";495621;0,000242125405526443
"字";495298;0,000241967610546035
"刘";495143;0,000241891888496613
"石";494551;0,000241602679120756
"香";493179;0,000240932416851033
"促";492775;0,000240735050993185
"判";491891;0,000240303191046803
"紧";489619;0,000239193252361082
"云";488209;0,000238504425976017
"够";487984;0,000238394506872017
"园";484819;0,000236848311475754
"花";484481;0,000236683188555079
"借";484207;0,000236549331512875
"阳";482521;0,000235725671026904
"洲";479132;0,000234070045055992
"察";475918;0,000232499911721525
"假";475190;0,000232144262353917
"绍";473867;0,000231497938022399
"逐";472641;0,000230899001037938
"苏";472303;0,000230733878117263
"套";471607;0,00023039386168889
"阿";471289;0,000230238509355237
"晚";471191;0,000230190633478828
"希";471013;0,000230103675254331
"募";470827;0,000230012808795024
"修";469467;0,000229348408877515
"障";468672;0,000228960028043383
"春";467743;0,000228506184276201
"病";467438;0,000228357182824113
"尽";466773;0,000228032310805625
"签";463574;0,000226469505411424
"托";462588;0,00022598781547123
"火";459288;0,000224375668612567
"什";455821;0,000222681937352269
"待";454914;0,000222238841230812
"它";452629;0,000221122551663526
"享";451333;0,000220489417624488
"谈";448976;0,000219337953943922
"免";448770;0,000219237316897593
"移";447047;0,000218395580825631
"征";446886;0,000218316927600102
"综";446558;0,000218156689972938
"候";444739;0,000217268055083269
"思";443418;0,000216622707810453
"招";442030;0,000215944629071112
"虽";441994;0,000215927042014472
"频";441457;0,000215664701752926
"宁";440324;0,000215111197998119
"印";438665;0,000214300727804628
"神";435692;0,000212848330043778
"送";434681;0,000212354426869806
"卫";433903;0,000211974351034642
"却";433311;0,000211685141658785
"疑";429675;0,000209908848938149
"账";427123;0,000208662122034117
"良";425810;0,00020802068299611
"切";422866;0,000206582452586442
"择";421358;0,000205845750324968
"罚";421210;0,000205773447981004
"披";417049;0,000203740677351036
"索";415976;0,000203216485357295
"累";412419;0,000201478786455397
"适";412248;0,000201395247936357
"独";411159;0,000200863239472998
"弹";409340;0,00019997460458333
"刚";408849;0,000199734736671935
"留";406525;0,000198599394459955
"困";406502;0,00019858815828488
"状";406333;0,000198505596824542
"简";406081;0,000198382487428062
"陆";404053;0,000197391749904011
"储";402964;0,000196859741440653
"遇";402672;0,000196717090870129
"爱";399553;0,000195193367824017
"背";399502;0,00019516845282711
"罪";397876;0,000194374104102206
"换";397088;0,000193989142973531
"轮";396477;0,000193690651540003
"巨";396048;0,000193481072448377
"厂";395700;0,00019331106423419
"俄";395415;0,000193171833369124
"督";394786;0,000192864548407276
"录";393287;0,000192132242909962
"密";391052;0,000191040379810232
"志";390811;0,000190922644236614
"害";389962;0,000190507882817522
"零";389656;0,000190358392836082
"角";386339;0,000188737940978451
"命";385512;0,000188333927205083
"故";385344;0,000188251854274096
"念";385303;0,000188231824570701
"激";384785;0,000187978766366826
"午";384751;0,000187962156368888
"链";383296;0,000187251346163023
"版";379991;0,000185636756657605
"材";379640;0,000185465282855365
"细";378707;0,00018500948497078
"趋";378485;0,000184901031454833
"针";378076;0,000184701222950229
"盟";377787;0,000184560037967759
"届";376165;0,000183767643360258
"启";375524;0,000183454496046197
"左";375070;0,000183232703720793
"盈";374448;0,000182928838464403
"朗";372175;0,00018181841124933
"库";371619;0,000181546788930113
"湖";371324;0,000181402672771535
"泰";370429;0,000180965439002292
"轻";369663;0,000180591225519342
"镇";368455;0,000180001082063201
"私";367941;0,00017974997797673
"归";367924;0,000179741672977762
"千";366565;0,000179077761589603
"兰";366484;0,000179038190712163
"武";365930;0,000178767545451648
"讲";364393;0,000178016675838993
"右";364271;0,000177957075258157
"贫";363927;0,000177789021161375
"拿";363676;0,000177666400294247
"像";363398;0,000177530589134638
"阶";362822;0,000177249196228399
"乡";362085;0,000176889150096631
"培";362054;0,000176874005686746
"序";361360;0,000176534966317076
"透";359869;0,000175806569054571
"救";358472;0,000175124093551071
"甚";356877;0,00017434488923605
"辆";354262;0,000173067384982898
"楼";354084;0,0001729804267584
"登";353979;0,000172929131176534
"庆";353649;0,000172767916490668
"艺";353376;0,000172634547977815
"令";352304;0,000172110844513425
"岁";351320;0,000171630131631933
"愿";350936;0,000171442536361106
"湾";350614;0,000171285229910049
"末";345660;0,000168865055504651
"顺";345487;0,000168780539926909
"延";345314;0,000168696024349167
"孩";345052;0,000168568029659176
"予";344664;0,000168378480270945
"裁";343749;0,00016793147591468
"仓";343141;0,000167634450069205
"剧";342523;0,000167332538930219
"犯";341670;0,000166915823393722
"亏";339777;0,000165991037332071
"班";339603;0,000165906033224978
"播";338989;0,000165606076203396
"吸";335922;0,000164107756683542
"找";335110;0,000163711070850441
"订";335038;0,000163675896737161
"追";332757;0,000162561561287279
"音";332714;0,000162540554525182
"冲";331570;0,000161981676947512
"倍";331341;0,000161869803726108
"黑";331028;0,00016171689403921
"跟";331021;0,000161713474333753
"室";330723;0,000161567892587122
"庭";330247;0,000161335352615994
"挥";329553;0,000160996313246323
"温";327570;0,000160027559543072
"署";327470;0,000159978706607961
"亲";326933;0,000159716366346415
"缺";326903;0,000159701710465882
"峰";326684;0,000159594722537989
"味";326025;0,000159272781695608
"威";324067;0,000158316241226134
"探";322161;0,000157385104282919
"章";319359;0,000156016245041109
"韩";318426;0,000155560447156523
"奖";317954;0,0001553298613028
"觉";317593;0,000155153502207049
"须";317163;0,000154943434586072
"输";315977;0,000154364038775655
"悉";315900;0,00015432642201562
"吨";315849;0,000154301507018713
"贵";315811;0,000154282942903371
"丰";315482;0,000154122216746856
"母";313829;0,000153314677729471
"虑";313666;0,00015323504744524
"浪";313325;0,000153068458936512
"纷";313069;0,000152943395422628
"帮";312664;0,000152745541035428
"派";312601;0,000152714763686308
"偿";311753;0,000152300490796567
"钢";311392;0,000152124131700816
"似";309250;0,000151077701830739
"危";309106;0,000151007353604179
"急";309030;0,000150970225373495
"六";308307;0,000150617018652642
"滑";307866;0,000150401577208803
"惠";307168;0,000150060583721728
"缓";306855;0,000149907674034831
"眼";305134;0,000149066915021571
"男";301787;0,000147431807283406
"旗";301358;0,000147222228191779
"拟";300160;0,00014663697002915
"尚";299868;0,000146494319458626
"伤";299815;0,000146468427403017
"松";298896;0,000146019468929347
"操";298351;0,000145753220432992
"戏";298169;0,00014566430809109
"训";295070;0,000144150355632
"永";294911;0,000144072679465174
